GeneID,GeneSymbol,GeneBiotype,VH09_S40,VH06_S37,VH03_S34,VH02_S33,VH10_S41,VH11_S42,VH07_S38,VH04_S35,VH05_S36,VH12_S43,VH08_S39,VH01_S32
ENSMUSG00000107416,Gm44030,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107650,Gm44032,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095831,Olfr453,protein_coding,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000107818,Gm44034,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095236,Olfr38,protein_coding,1,0,0,0,0,1,0,0,0,0,0,1
ENSMUSG00000065034,Gm22363,snRNA,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000094192,Olfr452,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108058,Olfr451-ps1,polymorphic_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054431,Olfr450,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087766,Gm23982,snRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000049168,Olfr449,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043119,Olfr448,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045708,Olfr447,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073111,Olfr446,protein_coding,0,0,0,0,0,0,0,0,0,2,0,0
ENSMUSG00000108157,Olrf445-ps1,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073110,Olfr444,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091008,Gm17472,IG_LV_gene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091386,Olfr443-ps1,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076500,Gm20730,IG_LV_gene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108193,Olfr442-ps1,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094669,Olfr441,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107889,Olfr440-ps1,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108149,Olfr439-ps1,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094200,Olfr237-ps1,protein_coding,2,1,0,0,0,1,0,1,0,0,1,0
ENSMUSG00000071481,Olfr437,protein_coding,3,2,0,1,5,2,0,2,1,0,2,0
ENSMUSG00000043605,Olfr13,protein_coding,4,2,5,2,3,2,3,4,1,1,1,2
ENSMUSG00000107469,Olfr436-ps1,unprocessed_pseudogene,0,0,1,0,0,0,2,1,0,0,0,0
ENSMUSG00000048693,Olfr435,protein_coding,2,4,1,1,2,0,5,2,1,2,4,0
ENSMUSG00000096158,Gm21827,processed_pseudogene,0,0,0,0,0,0,1,0,0,1,0,0
ENSMUSG00000059411,Olfr434,protein_coding,5,4,2,5,3,2,3,6,0,3,2,2
ENSMUSG00000061210,Olfr47,protein_coding,10,6,10,11,7,8,8,8,13,10,9,14
ENSMUSG00000108190,Gm44731,antisense_RNA,83,67,90,54,72,60,125,72,57,81,102,88
ENSMUSG00000033542,Arhgef5,protein_coding,3054,2011,2473,2390,2201,2341,3091,2119,1687,2654,2660,2593
ENSMUSG00000107861,Gm44253,TEC,29,14,34,32,24,20,28,19,4,25,27,17
ENSMUSG00000029736,Nobox,protein_coding,8,0,10,6,2,3,5,7,0,0,8,7
ENSMUSG00000029735,Tpk1,protein_coding,238,140,288,175,177,202,319,235,52,220,278,212
ENSMUSG00000084325,Gm15550,processed_pseudogene,36,10,21,29,17,21,29,26,9,14,35,15
ENSMUSG00000107709,9430018G01Rik,antisense_RNA,39,14,36,27,27,29,41,31,5,31,46,27
ENSMUSG00000107465,Gm5990,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107920,Gm7783,processed_pseudogene,0,0,1,0,1,0,0,0,0,0,0,0
ENSMUSG00000077146,Gm22939,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107598,Gm35216,lincRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107953,Gm44211,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107845,Gm44212,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107904,Gm44213,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039419,Cntnap2,protein_coding,165,41,78,62,60,111,82,89,24,59,93,56
ENSMUSG00000107729,B230112I24Rik,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107858,Gm43879,TEC,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000108070,Gm43872,TEC,0,0,0,0,0,0,0,0,0,2,0,0
ENSMUSG00000107643,Gm43885,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108146,Gm43889,TEC,0,0,0,0,1,3,0,0,1,0,0,0
ENSMUSG00000107779,Gm43874,TEC,0,0,0,0,2,0,1,0,0,0,0,0
ENSMUSG00000108008,Gm43869,TEC,1,0,1,0,0,0,0,0,0,1,0,0
ENSMUSG00000107414,6330419E04Rik,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107433,Gm43882,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108123,Gm43884,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107886,Gm43880,TEC,0,0,0,0,0,4,0,0,0,0,0,0
ENSMUSG00000108055,Gm43876,TEC,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000107515,Gm43886,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089061,Gm22839,misc_RNA,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000107913,Gm43871,TEC,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000107606,Gm43873,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107571,Gm43877,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107782,Gm43888,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108189,Gm43887,TEC,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000107712,Gm43870,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107442,Gm43881,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089538,Gm25161,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107454,Gm43875,TEC,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000079575,Rbpsuh-rs3,processed_pseudogene,16,5,4,4,4,4,5,3,6,7,10,9
ENSMUSG00000107725,Gm18484,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107532,Gm35931,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108217,Gm43883,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107952,Gm6352,processed_pseudogene,4,3,2,1,2,4,7,3,2,3,1,5
ENSMUSG00000107853,Gm18584,processed_pseudogene,3,2,0,0,2,1,3,0,0,1,0,2
ENSMUSG00000029686,Cul1,protein_coding,4492,1875,3075,3335,2991,2910,3489,2265,1255,3591,3193,3417
ENSMUSG00000052241,A930035D04Rik,pseudogene,28,35,23,22,25,20,27,34,26,38,27,30
ENSMUSG00000029687,Ezh2,protein_coding,2060,1328,2131,1462,1588,1390,2384,1555,824,1756,2091,1360
ENSMUSG00000097138,Gm26625,lincRNA,115,74,160,87,71,74,162,111,83,125,122,90
ENSMUSG00000107628,Gm44282,processed_pseudogene,71,75,78,40,46,55,84,63,50,51,83,51
ENSMUSG00000108180,Gm44141,TEC,4,3,2,3,1,1,6,0,0,2,4,3
ENSMUSG00000087897,Gm25283,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064945,Rny3,misc_RNA,633,127,1175,634,611,447,704,535,79,405,427,556
ENSMUSG00000097255,Rpl31-ps7,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065701,Rny1,misc_RNA,204,63,333,208,213,166,228,224,51,175,109,217
ENSMUSG00000025823,Pdia4,protein_coding,3610,4042,3926,2573,2569,2635,5206,3431,3143,2741,3975,3195
ENSMUSG00000076060,Mir704,miRNA,1,1,0,0,2,1,5,0,4,0,2,0
ENSMUSG00000094557,Rpl35a-ps7,processed_pseudogene,4,0,0,0,1,0,2,0,1,2,3,2
ENSMUSG00000051499,Zfp786,protein_coding,50,73,87,42,54,33,98,66,78,47,79,47
ENSMUSG00000062519,Zfp398,protein_coding,1712,1032,1477,1189,1184,1319,1586,1050,746,1498,1456,1339
ENSMUSG00000107604,Gm44041,processed_pseudogene,42,14,39,15,24,25,38,14,15,23,30,19
ENSMUSG00000025821,Zfp282,protein_coding,2096,1536,1628,1494,1515,1636,1859,1358,1498,1697,1652,1680
ENSMUSG00000052763,Zfp212,protein_coding,1263,1083,910,957,999,887,1130,870,1019,1157,892,1120
ENSMUSG00000072653,Zfp783,transcribed_unprocessed_pseudogene,369,317,212,213,240,360,304,245,304,311,351,371
ENSMUSG00000045466,Zfp956,protein_coding,274,208,248,209,207,268,245,215,193,195,269,239
ENSMUSG00000107824,Gm6443,processed_pseudogene,0,0,0,0,0,0,0,1,1,1,0,1
ENSMUSG00000071477,Zfp777,protein_coding,1467,1000,965,1028,1060,968,1170,817,858,1232,940,1172
ENSMUSG00000108101,Gm45738,sense_intronic,33,6,14,23,13,26,25,13,3,23,15,17
ENSMUSG00000092928,Gm24563,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000057691,Zfp746,protein_coding,1994,1420,1587,1474,1499,1529,1729,1433,1433,1814,1552,1764
ENSMUSG00000097434,Gm16630,lincRNA,0,0,0,0,0,0,2,0,0,0,0,1
ENSMUSG00000092888,Gm22122,snRNA,0,0,1,0,2,0,0,0,0,0,0,0
ENSMUSG00000107875,Gm44696,lincRNA,4,2,1,1,1,6,4,4,0,0,4,4
ENSMUSG00000108275,Gm7880,processed_pseudogene,0,1,1,0,0,0,1,0,0,1,3,0
ENSMUSG00000042810,Krba1,protein_coding,2019,1678,1900,1278,1533,1688,2197,1621,1650,1670,2316,1676
ENSMUSG00000093085,Gm24325,miRNA,3,1,1,1,0,1,0,0,0,0,0,1
ENSMUSG00000068551,Zfp467,protein_coding,1058,971,1330,509,782,1225,1285,913,977,777,1148,803
ENSMUSG00000029797,Sspo,protein_coding,130,126,142,95,119,160,145,111,174,131,159,154
ENSMUSG00000107476,Zfp862-ps,transcribed_unitary_pseudogene,503,666,706,428,470,594,751,580,591,433,809,466
ENSMUSG00000095526,Gm10243,processed_pseudogene,3,2,1,0,0,3,2,2,0,0,3,4
ENSMUSG00000044211,Gm7887,processed_pseudogene,4,0,2,1,2,3,5,3,2,3,7,6
ENSMUSG00000097716,1700026J14Rik,lincRNA,6,1,2,2,0,0,1,2,2,1,1,3
ENSMUSG00000039347,Atp6v0e2,protein_coding,157,118,229,125,141,182,187,145,88,104,190,117
ENSMUSG00000073096,Lrrc61,protein_coding,231,183,201,167,167,211,230,180,212,212,191,205
ENSMUSG00000009281,Rarres2,protein_coding,1449,1186,1185,1165,1198,1140,1585,1240,1143,1378,1339,1305
ENSMUSG00000052730,Gm5111,protein_coding,1,0,0,0,0,2,1,0,0,0,1,0
ENSMUSG00000107588,Gm45021,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052751,Repin1,protein_coding,836,698,798,726,775,714,903,650,549,875,756,832
ENSMUSG00000107789,Gm44965,protein_coding,0,1,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000007216,Zfp775,protein_coding,297,309,239,189,227,272,274,217,248,229,303,236
ENSMUSG00000107640,Gm38804,antisense_RNA,4,2,9,1,3,2,5,3,4,4,4,3
ENSMUSG00000053297,AI854703,protein_coding,24,27,22,24,38,23,37,27,30,34,28,50
ENSMUSG00000064262,Gimap8,protein_coding,1799,935,1202,1167,1145,994,1471,1027,729,1464,1265,1624
ENSMUSG00000108117,Gm44262,processed_pseudogene,2,3,0,1,3,0,3,1,1,0,1,3
ENSMUSG00000051124,Gimap9,protein_coding,241,113,196,143,184,153,247,191,108,258,192,257
ENSMUSG00000054435,Gimap4,protein_coding,2786,1669,1964,2255,2047,1667,3116,1852,1279,2651,1895,2486
ENSMUSG00000047867,Gimap6,protein_coding,2724,919,1294,1988,1472,1163,1641,1197,757,2111,1642,2403
ENSMUSG00000098715,Gm28053,protein_coding,7,8,3,3,4,0,7,6,1,3,13,2
ENSMUSG00000043931,Gimap7,protein_coding,14,12,12,7,16,12,18,11,13,12,17,10
ENSMUSG00000044867,Gimap1os,processed_transcript,44,44,98,39,47,41,70,59,34,60,74,47
ENSMUSG00000090019,Gimap1,protein_coding,615,768,708,446,542,533,839,622,764,637,631,560
ENSMUSG00000043505,Gimap5,protein_coding,983,393,431,743,591,453,576,448,303,841,483,908
ENSMUSG00000108298,Gm44226,lincRNA,29,11,16,26,19,23,19,13,6,32,17,36
ENSMUSG00000107481,4833403J16Rik,lincRNA,50,10,23,44,26,21,32,19,7,34,50,46
ENSMUSG00000039264,Gimap3,protein_coding,180,101,172,99,129,111,152,99,79,99,122,131
ENSMUSG00000108130,Gm30781,lincRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107574,Gm17834,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000029810,Tmem176b,protein_coding,9761,3972,4799,7822,7183,6094,5728,5599,3393,10639,4642,10893
ENSMUSG00000023367,Tmem176a,protein_coding,8014,1968,3453,5834,5150,4744,3605,3746,1466,7838,2973,8140
ENSMUSG00000107597,Gm44764,processed_transcript,22,1,3,15,9,11,2,6,0,20,5,16
ENSMUSG00000108084,Gm7932,lincRNA,46,5,23,29,29,43,13,32,3,46,24,45
ENSMUSG00000029811,Aoc1,protein_coding,40,3,19,35,31,42,16,8,11,63,11,44
ENSMUSG00000029813,1600015I10Rik,protein_coding,0,0,0,1,1,0,0,0,0,1,4,0
ENSMUSG00000089335,Gm24348,snoRNA,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000068537,Gm10242,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107943,Gm18538,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107692,Gm19172,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000068536,Doxl2,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108017,Gm18539,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107656,4930563H07Rik,antisense_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039215,Svs1,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107457,Gm19173,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029816,Gpnmb,protein_coding,538,80,107,183,246,906,114,82,89,371,90,449
ENSMUSG00000107758,Gm19253,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029815,Malsu1,protein_coding,817,474,461,653,565,498,536,429,292,822,477,839
ENSMUSG00000107990,Gm7890,processed_pseudogene,86,31,47,92,40,59,48,49,18,98,56,88
ENSMUSG00000029814,Igf2bp3,protein_coding,1534,521,757,1066,910,1018,843,576,346,1226,725,1158
ENSMUSG00000107727,Gm18010,processed_pseudogene,7,1,2,7,1,5,3,2,2,1,2,2
ENSMUSG00000029817,Tra2a,protein_coding,4674,2590,4126,3796,3686,3306,4971,3359,1740,4588,3788,3734
ENSMUSG00000107962,Gm43980,TEC,841,407,708,568,548,546,808,536,221,803,549,604
ENSMUSG00000107916,Gm18011,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000050786,Ccdc126,protein_coding,277,229,258,138,153,195,276,183,115,225,254,163
ENSMUSG00000047115,Fam221a,protein_coding,333,199,321,180,192,289,306,224,217,190,274,166
ENSMUSG00000023403,Stk31,protein_coding,2,0,1,3,1,6,1,2,2,3,3,6
ENSMUSG00000090624,Gm17060,processed_pseudogene,0,0,1,0,3,0,0,0,1,1,0,0
ENSMUSG00000108266,Gm5305,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107982,Gm44219,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029819,Npy,protein_coding,2,0,3,0,6,7,0,0,2,2,0,0
ENSMUSG00000107664,Gm18007,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108071,Gm3455,lincRNA,1,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000038388,Mpp6,protein_coding,1823,412,592,1434,1351,991,729,619,343,1755,559,1706
ENSMUSG00000029821,Dfna5,protein_coding,930,115,293,745,643,573,264,241,86,800,262,818
ENSMUSG00000029822,Osbpl3,protein_coding,960,356,512,563,590,821,566,358,362,706,419,614
ENSMUSG00000077357,Gm26289,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000063694,Cycs,protein_coding,664,463,493,569,633,438,625,363,366,610,409,516
ENSMUSG00000085776,5430402O13Rik,antisense_RNA,27,20,30,23,11,32,32,18,13,21,17,19
ENSMUSG00000099221,Mir6371,miRNA,4,1,5,2,0,3,1,1,0,5,6,0
ENSMUSG00000029828,4921507P07Rik,protein_coding,60,32,59,33,34,63,52,48,16,41,45,32
ENSMUSG00000107447,Gm44054,processed_pseudogene,0,0,1,0,0,2,1,1,0,0,0,0
ENSMUSG00000107418,Gm4782,processed_pseudogene,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000108135,Gm8035,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107821,Gm8038,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108016,Gm8039,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107740,Gm18765,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029831,Npvf,protein_coding,0,0,0,0,0,0,0,0,0,0,0,2
ENSMUSG00000107672,Gm3017,processed_pseudogene,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000107667,C530044C16Rik,lincRNA,29,4,3,17,18,10,7,8,2,33,8,31
ENSMUSG00000107978,Gm44109,lincRNA,1,0,1,0,0,1,0,0,1,0,1,0
ENSMUSG00000107993,G930045G22Rik,lincRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107488,Gm31579,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108153,Gm44402,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000065505,Mir148a,miRNA,8,7,3,0,7,3,4,4,5,5,4,4
ENSMUSG00000107619,Gm32479,lincRNA,2,0,2,1,0,0,2,2,0,0,1,0
ENSMUSG00000107660,Gm6559,lincRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097598,Gm26677,lincRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108236,0610033M10Rik,lincRNA,0,2,0,2,1,0,0,0,0,2,0,0
ENSMUSG00000029832,Nfe2l3,protein_coding,505,112,285,281,218,229,243,201,74,288,169,264
ENSMUSG00000004980,Hnrnpa2b1,protein_coding,14579,10413,13436,11653,11356,10697,16985,10717,8363,13405,13328,11942
ENSMUSG00000029836,Cbx3,protein_coding,1468,1377,1604,1163,1256,1226,2031,1148,985,1384,1558,1222
ENSMUSG00000038301,Snx10,protein_coding,1813,207,368,1836,1228,816,575,329,151,1879,279,1565
ENSMUSG00000094528,Gm22914,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108145,Gm38811,lincRNA,8,16,20,13,4,13,16,25,9,6,33,12
ENSMUSG00000059182,Skap2,protein_coding,4143,1389,2483,2764,2478,2685,2795,2179,969,3474,2685,3178
ENSMUSG00000108244,Gm44077,lincRNA,0,1,0,2,3,0,7,2,0,1,0,2
ENSMUSG00000085412,Halr1,lincRNA,20,1,0,1,1,18,2,0,0,3,1,2
ENSMUSG00000081979,Rps8-ps3,processed_pseudogene,4,0,0,0,0,2,0,0,0,0,1,0
ENSMUSG00000082781,Rps19-ps14,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029844,Hoxa1,protein_coding,40,23,36,12,29,30,52,27,11,19,52,19
ENSMUSG00000087658,Hotairm1,antisense_RNA,83,54,73,51,64,56,101,56,82,52,62,33
ENSMUSG00000098537,Gm27867,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099068,Gm27861,misc_RNA,8,7,15,11,13,10,12,17,3,8,17,7
ENSMUSG00000098536,Gm27868,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098749,Gm27477,misc_RNA,7,2,7,8,13,12,9,7,1,8,6,5
ENSMUSG00000014704,Hoxa2,protein_coding,184,181,234,123,178,175,278,153,126,166,253,128
ENSMUSG00000101298,Gm28308,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000056445,Hoxaas2,processed_transcript,230,270,228,135,203,184,285,201,208,211,255,180
ENSMUSG00000079560,Hoxa3,protein_coding,446,446,594,311,422,486,727,386,311,444,652,471
ENSMUSG00000087626,Gm15050,antisense_RNA,78,52,105,45,75,50,106,69,38,61,96,58
ENSMUSG00000085696,Hoxaas3,antisense_RNA,129,94,135,106,75,109,156,109,70,128,121,92
ENSMUSG00000056468,5730596B20Rik,protein_coding,258,246,451,177,262,244,451,284,240,255,412,229
ENSMUSG00000101451,Gm29430,antisense_RNA,42,62,59,34,42,48,66,45,32,41,81,34
ENSMUSG00000000942,Hoxa4,protein_coding,104,252,236,91,110,142,226,141,203,141,194,103
ENSMUSG00000038253,Hoxa5,protein_coding,913,1125,1343,739,947,1137,1605,1027,767,929,1681,968
ENSMUSG00000043219,Hoxa6,protein_coding,64,59,62,41,46,53,93,38,39,53,129,62
ENSMUSG00000038236,Hoxa7,protein_coding,36,35,42,34,29,33,51,26,30,27,74,35
ENSMUSG00000038227,Hoxa9,protein_coding,0,0,0,0,1,3,0,1,0,2,2,1
ENSMUSG00000065443,Mir196b,miRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000938,Hoxa10,protein_coding,0,0,0,0,0,2,0,0,0,0,0,0
ENSMUSG00000038210,Hoxa11,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086427,Hoxa11os,processed_transcript,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098717,Gm28032,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098435,Gm27492,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098969,Gm27695,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098683,Gm27817,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099270,Gm27454,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099248,Gm27543,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102373,9530018H14Rik,TEC,1,0,0,0,0,0,0,0,0,1,0,2
ENSMUSG00000038203,Hoxa13,protein_coding,7,0,4,9,2,7,0,2,0,19,0,8
ENSMUSG00000098484,Gm27280,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099173,Gm27985,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055408,Hottip,lincRNA,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000099229,Gm27383,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098538,Gm27866,misc_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107463,Gm44294,TEC,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086126,Evx1os,antisense_RNA,0,0,1,1,1,0,1,0,0,1,1,0
ENSMUSG00000005503,Evx1,protein_coding,0,0,1,1,1,0,0,0,2,0,0,0
ENSMUSG00000059159,Gm8129,processed_pseudogene,11,13,11,3,7,12,12,6,5,8,8,5
ENSMUSG00000084282,Gm15054,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107895,1700094M24Rik,lincRNA,0,0,0,0,0,0,0,0,0,1,0,3
ENSMUSG00000108062,Gm44028,lincRNA,0,0,0,0,0,0,0,0,0,0,0,2
ENSMUSG00000029776,Hibadh,protein_coding,2131,853,1364,1841,1373,1369,1586,1134,701,1889,1449,1974
ENSMUSG00000107647,Gm44445,TEC,229,74,118,180,123,116,118,129,52,205,145,214
ENSMUSG00000107813,Gm44434,TEC,384,98,198,281,233,233,242,163,31,339,214,337
ENSMUSG00000064792,Gm24355,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108170,Gm43966,TEC,53,73,30,52,42,48,41,47,67,56,35,60
ENSMUSG00000004535,Tax1bp1,protein_coding,8665,2254,4014,7350,5406,4646,4756,3650,1512,7811,4042,7802
ENSMUSG00000108036,Gm43967,processed_pseudogene,58,9,45,45,35,24,36,29,3,58,32,68
ENSMUSG00000063568,Jazf1,protein_coding,237,101,209,224,176,174,203,146,81,182,175,242
ENSMUSG00000081872,Gm15572,processed_pseudogene,9,4,2,4,7,8,13,5,3,12,6,5
ENSMUSG00000089209,Gm26215,scaRNA,3,4,7,4,1,8,6,0,2,7,8,2
ENSMUSG00000080759,Gm15573,processed_pseudogene,15,18,32,28,16,22,33,21,17,25,26,22
ENSMUSG00000108028,Gm8143,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107935,Gm4872,lincRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053007,Creb5,protein_coding,1453,539,1269,1466,935,925,1348,847,337,1381,1283,1429
ENSMUSG00000096147,Gm25818,snRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108004,Gm44080,TEC,62,28,43,41,34,42,58,40,23,64,47,56
ENSMUSG00000107984,Gm5306,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043496,Tril,protein_coding,1603,2427,2789,1841,1883,1929,3151,2141,2089,1751,2792,1440
ENSMUSG00000108175,Gm16499,antisense_RNA,6,1,2,1,4,5,7,1,3,0,1,3
ENSMUSG00000108255,Gm16499,lincRNA,26,13,28,24,26,20,21,39,11,24,39,7
ENSMUSG00000094527,Gm22910,snoRNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052955,Cpvl,protein_coding,2,2,3,2,1,8,3,5,2,1,7,1
ENSMUSG00000108060,4921529L05Rik,processed_transcript,16,7,8,12,12,15,15,10,2,16,7,13
ENSMUSG00000004633,Chn2,protein_coding,392,295,358,339,436,356,440,330,242,370,403,308
ENSMUSG00000087670,9530036M11Rik,antisense_RNA,37,9,22,31,39,32,22,21,14,32,39,28
ENSMUSG00000080205,Gm15526,processed_pseudogene,13,4,11,7,8,6,7,8,4,9,11,9
